Year,Country,Fatal (Y/N),gdp
1974,USA,N,27691.0201679651
1974,USA,N,27691.0201679651
1974,USA,N,27691.0201679651
1974,USA,N,27691.0201679651
1974,AUSTRALIA,N,28319.851236279
1974,USA,N,27691.0201679651
1974,USA,N,27691.0201679651
1974,USA,N,27691.0201679651
1974,USA,Y,27691.0201679651
1974,USA,Y,27691.0201679651
1974,USA,N,27691.0201679651
1974,USA,N,27691.0201679651
1974,BRAZIL,Y,5106.99017438217
1974,SOUTH AFRICA,N,5010.01576339679
1974,SOUTH AFRICA,N,5010.01576339679
1974,USA,N,27691.0201679651
1974,SOUTH AFRICA,N,5010.01576339679
1974,SOUTH AFRICA,N,5010.01576339679
1974,SOUTH AFRICA,N,5010.01576339679
1974,SOUTH AFRICA,N,5010.01576339679
1974,SOUTH AFRICA,N,5010.01576339679
1974,SOUTH AFRICA,N,5010.01576339679
1974,SOUTH AFRICA,N,5010.01576339679
1974,SOUTH AFRICA,N,5010.01576339679
1974,AUSTRALIA,Y,28319.851236279
1974,SOUTH AFRICA,N,5010.01576339679
1974,AUSTRALIA,N,28319.851236279
1973,PHILIPPINES,Y,1590.95241886807
1973,USA,N,28097.0604410384
1973,MEXICO,Y,5858.38098049263
1973,AUSTRALIA,N,27900.9609786521
1973,USA,N,28097.0604410384
1973,AUSTRALIA,N,27900.9609786521
1973,SOUTH AFRICA,Y,4847.73856842383
1973,BAHAMAS,N,28139.8373285956
1973,MEXICO,Y,5858.38098049263
1973,EGYPT,N,998.96213091072
1973,AUSTRALIA,N,27900.9609786521
1973,USA,N,28097.0604410384
1973,MEXICO,Y,5858.38098049263
1973,AUSTRALIA,N,27900.9609786521
1973,SOUTH AFRICA,N,4847.73856842383
1973,MEXICO,Y,5858.38098049263
1973,SOUTH AFRICA,N,4847.73856842383
1973,USA,N,28097.0604410384
1973,SOUTH AFRICA,N,4847.73856842383
1972,SOUTH AFRICA,N,4761.5484643759
1972,MEXICO,Y,5593.72468990732
1972,SOUTH AFRICA,N,4761.5484643759
1972,AUSTRALIA,N,27609.1657321281
1972,AUSTRALIA,N,27609.1657321281
1972,FRANCE,Y,18978.1333711008
1972,AUSTRALIA,N,27609.1657321281
1972,AUSTRALIA,N,27609.1657321281
1972,USA,Y,26850.6131560392
1972,USA,N,26850.6131560392
1972,USA,N,26850.6131560392
1972,USA,N,26850.6131560392
1972,USA,N,26850.6131560392
1972,AUSTRALIA,N,27609.1657321281
1972,AUSTRALIA,Y,27609.1657321281
1972,AUSTRALIA,Y,27609.1657321281
1972,USA,N,26850.6131560392
1972,USA,N,26850.6131560392
1972,AUSTRALIA,N,27609.1657321281
1972,USA,N,26850.6131560392
1972,AUSTRALIA,N,27609.1657321281
1972,AUSTRALIA,N,27609.1657321281
1972,SOUTH AFRICA,Y,4761.5484643759
1972,FRANCE,N,18978.1333711008
1972,USA,N,26850.6131560392
1971,AUSTRALIA,N,27062.5277903793
1971,SOUTH AFRICA,N,4811.39436163297
1971,AUSTRALIA,Y,27062.5277903793
1971,AUSTRALIA,N,27062.5277903793
1971,USA,N,25783.6603454669
1971,SOUTH AFRICA,N,4811.39436163297
1971,USA,N,25783.6603454669
1971,USA,N,25783.6603454669
1971,AUSTRALIA,Y,27062.5277903793
1971,AUSTRALIA,N,27062.5277903793
1971,USA,N,25783.6603454669
1971,USA,N,25783.6603454669
1971,SOUTH AFRICA,N,4811.39436163297
1971,UNITED KINGDOM,N,19700.312735539
1971,LOW_INCOME,N,862.767705144691
1971,SOUTH AFRICA,Y,4811.39436163297
1971,MEXICO,Y,5325.55057697627
1971,AUSTRALIA,N,27062.5277903793
1971,AUSTRALIA,N,27062.5277903793
1971,MIDUPP_INCOME,N,6269.84175597748
1971,MIDUPP_INCOME,N,6269.84175597748
1970,USA,N,25279.1887911359
1970,USA,N,25279.1887911359
1970,USA,N,25279.1887911359
1970,USA,N,25279.1887911359
1970,AUSTRALIA,N,26915.352182083
1970,USA,N,25279.1887911359
1970,USA,N,25279.1887911359
1970,USA,N,25279.1887911359
1970,SOUTH AFRICA,N,4738.45715871553
1970,PHILIPPINES,Y,1432.01124116568
1970,USA,N,25279.1887911359
1970,EGYPT,Y,962.116550466051
1970,MEXICO,N,5290.20427605236
1970,UNITED KINGDOM,N,19112.912869944
1970,PAPUA NEW GUINEA,N,1826.27999135986
1970,LOW_INCOME,N,750.167257897009
1970,SPAIN,N,11431.594558744
1970,ITALY,N,15729.8564415782
1970,MIDLOW_INCOME,N,1275.46697747081
1970,MIDLOW_INCOME,N,1275.46697747081
1970,MIDLOW_INCOME,Y,1275.46697747081
1970,MIDLOW_INCOME,N,1275.46697747081
1969,AUSTRALIA,N,25613.8225795935
1969,USA,N,25664.3794275179
1969,AUSTRALIA,N,25613.8225795935
1969,USA,N,25664.3794275179
1969,USA,N,25664.3794275179
1969,USA,N,25664.3794275179
1969,USA,N,25664.3794275179
1969,USA,N,25664.3794275179
1969,USA,N,25664.3794275179
1969,UNITED KINGDOM,N,18561.7282872709
1969,USA,N,25664.3794275179
1969,USA,N,25664.3794275179
1969,MIDUPP_INCOME,N,4316.3616085537
1969,USA,N,25664.3794275179
1969,USA,N,25664.3794275179
1969,USA,N,25664.3794275179
1969,AUSTRALIA,N,25613.8225795935
1969,USA,N,25664.3794275179
1969,AUSTRALIA,N,25613.8225795935
1969,USA,N,25664.3794275179
1969,AUSTRALIA,N,25613.8225795935
1969,AUSTRALIA,N,25613.8225795935
1969,AUSTRALIA,N,25613.8225795935
1969,BAHAMAS,N,31241.1818719087
1968,AUSTRALIA,N,24434.3401236709
1968,AUSTRALIA,N,24434.3401236709
1968,SOUTH AFRICA,N,4530.90380960856
1968,SOUTH AFRICA,N,4530.90380960856
1968,AUSTRALIA,N,24434.3401236709
1968,BAHAMAS,N,29681.4055271914
1968,USA,N,25137.1602435017
1968,PHILIPPINES,N,1397.02152805769
1968,USA,N,25137.1602435017
1968,USA,N,25137.1602435017
1968,MIDUPP_INCOME,N,1649.5549317806
1968,MIDLOW_INCOME,N,2192.555037295
1968,USA,N,25137.1602435017
1968,USA,N,25137.1602435017
1968,USA,N,25137.1602435017
1968,BAHAMAS,Y,29681.4055271914
1968,BAHAMAS,N,29681.4055271914
1968,USA,N,25137.1602435017
1968,UNITED KINGDOM,N,18287.2056960878
1968,PAPUA NEW GUINEA,N,1594.18821630858
1968,USA,N,25137.1602435017
1968,AUSTRALIA,N,24434.3401236709
1968,PAPUA NEW GUINEA,Y,1594.18821630858
1968,AUSTRALIA,N,24434.3401236709
1968,SOUTH AFRICA,N,4530.90380960856
1968,USA,N,25137.1602435017
1968,USA,N,25137.1602435017
1968,AUSTRALIA,N,24434.3401236709
1968,AUSTRALIA,N,24434.3401236709
1968,AUSTRALIA,N,24434.3401236709
1968,PAPUA NEW GUINEA,Y,1594.18821630858
1968,MIDUPP_INCOME,Y,4328.40532927222
1967,SOUTH AFRICA,N,4464.3286503947
1967,FIJI,N,2337.40973129661
1967,AUSTRALIA,Y,23663.3834450336
1967,USA,N,24226.5287873383
1967,AUSTRALIA,N,23663.3834450336
1967,AUSTRALIA,N,23663.3834450336
1967,FIJI,N,2337.40973129661
1967,PHILIPPINES,Y,1370.57740879402
1967,MEXICO,Y,4813.53556152897
1967,USA,N,24226.5287873383
1967,USA,N,24226.5287873383
1967,PAPUA NEW GUINEA,Y,1562.77852801528
1967,PAPUA NEW GUINEA,Y,1562.77852801528
1967,USA,N,24226.5287873383
1967,JAPAN,Y,11232.9060981793
1967,ITALY,N,13448.8661612495
1967,AUSTRALIA,Y,23663.3834450336
1967,UNITED KINGDOM,N,17428.1583772499
1967,MIDLOW_INCOME,N,2127.78501027848
1967,USA,N,24226.5287873383
1967,BAHAMAS,N,28456.9468135174
1967,MIDLOW_INCOME,N,1105.19371723855
1967,USA,N,24226.5287873383
1967,MIDLOW_INCOME,Y,3122.89001474066
1967,USA,N,24226.5287873383
1967,ITALY,N,13448.8661612495
1967,AUSTRALIA,N,23663.3834450336
1967,AUSTRALIA,N,23663.3834450336
1967,UNITED KINGDOM,N,17428.1583772499
1967,SOUTH AFRICA,N,4464.3286503947
1967,AUSTRALIA,N,23663.3834450336
1967,PAPUA NEW GUINEA,N,1562.77852801528
1967,MEXICO,Y,4813.53556152897
1967,SOUTH AFRICA,N,4464.3286503947
1967,SOUTH AFRICA,N,4464.3286503947
1967,AUSTRALIA,N,23663.3834450336
1966,AUSTRALIA,N,22543.1640101823
1966,AUSTRALIA,N,22543.1640101823
1966,AUSTRALIA,N,22543.1640101823
1966,MIDUPP_INCOME,N,4526.56261243082
1966,AUSTRALIA,N,22543.1640101823
1966,PAPUA NEW GUINEA,Y,1535.43802124766
1966,PAPUA NEW GUINEA,Y,1535.43802124766
1966,PAPUA NEW GUINEA,Y,1535.43802124766
1966,AUSTRALIA,N,22543.1640101823
1966,USA,N,23894.408153854
1966,AUSTRALIA,N,22543.1640101823
1966,USA,N,23894.408153854
1966,AUSTRALIA,N,22543.1640101823
1966,BAHAMAS,N,27071.6550185213
1966,PAPUA NEW GUINEA,Y,1535.43802124766
1966,PAPUA NEW GUINEA,Y,1535.43802124766
1966,ITALY,N,12639.2373641268
1966,USA,N,23894.408153854
1966,USA,N,23894.408153854
1966,USA,N,23894.408153854
1966,USA,N,23894.408153854
1966,PAPUA NEW GUINEA,Y,1535.43802124766
1966,USA,N,23894.408153854
1966,USA,N,23894.408153854
1966,USA,N,23894.408153854
1966,AUSTRALIA,Y,22543.1640101823
1966,AUSTRALIA,N,22543.1640101823
1966,AUSTRALIA,Y,22543.1640101823
1966,PHILIPPINES,Y,1340.49140537879
1966,USA,N,23894.408153854
1966,AUSTRALIA,N,22543.1640101823
1966,AUSTRALIA,N,22543.1640101823
1966,LOW_INCOME,Y,805.045046260408
1966,AUSTRALIA,N,22543.1640101823
1966,SOUTH AFRICA,N,4273.21483068601
1966,MIDLOW_INCOME,Y,580.15231990524
1966,USA,N,23894.408153854
1966,AUSTRALIA,N,22543.1640101823
1966,MIDLOW_INCOME,Y,2102.41122871751
1966,SOUTH AFRICA,N,4273.21483068601
1966,AUSTRALIA,N,22543.1640101823
1966,SOUTH AFRICA,N,4273.21483068601
1966,USA,N,23894.408153854
1965,AUSTRALIA,N,22527.0882709333
1965,AUSTRALIA,N,22527.0882709333
1965,AUSTRALIA,Y,22527.0882709333
1965,AUSTRALIA,N,22527.0882709333
1965,USA,N,22696.678582964
1965,BAHAMAS,N,25940.1451544225
1965,BAHAMAS,Y,25940.1451544225
1965,PAPUA NEW GUINEA,Y,1482.748876164
1965,PAPUA NEW GUINEA,N,1482.748876164
1965,PAPUA NEW GUINEA,N,1482.748876164
1965,PAPUA NEW GUINEA,N,1482.748876164
1965,MEXICO,N,4561.13604171789
1965,USA,N,22696.678582964
1965,MEXICO,Y,4561.13604171789
1965,UNITED KINGDOM,N,16876.0173572894
1965,MEXICO,N,4561.13604171789
1965,PAPUA NEW GUINEA,N,1482.748876164
1965,MEXICO,Y,4561.13604171789
1965,MEXICO,Y,4561.13604171789
1965,EGYPT,N,941.986720061247
1965,MEXICO,N,4561.13604171789
1965,USA,N,22696.678582964
1965,USA,N,22696.678582964
1965,USA,N,22696.678582964
1965,USA,N,22696.678582964
1965,SOUTH AFRICA,N,4197.87487726776
1965,USA,N,22696.678582964
1965,SOUTH AFRICA,N,4197.87487726776
1965,SOUTH AFRICA,N,4197.87487726776
1965,AUSTRALIA,N,22527.0882709333
1965,PAPUA NEW GUINEA,Y,1482.748876164
1965,USA,N,22696.678582964
1965,USA,N,22696.678582964
1965,USA,N,22696.678582964
1965,EGYPT,N,941.986720061247
1964,SOUTH AFRICA,N,4057.94617035863
1964,PAPUA NEW GUINEA,N,1372.96128993755
1964,AUSTRALIA,N,21675.9290618502
1964,PAPUA NEW GUINEA,N,1372.96128993755
1964,LOW_INCOME,Y,667.036646492942
1964,AUSTRALIA,N,21675.9290618502
1964,AUSTRALIA,Y,21675.9290618502
1964,AUSTRALIA,N,21675.9290618502
1964,USA,N,21599.8187054259
1964,SOUTH AFRICA,N,4057.94617035863
1964,AUSTRALIA,N,21675.9290618502
1964,USA,N,21599.8187054259
1964,MEXICO,N,4393.46222118344
1964,USA,N,21599.8187054259
1964,USA,N,21599.8187054259
1964,JAPAN,N,8902.49555330628
1964,MIDUPP_INCOME,N,3272.46576695295
1964,USA,N,21599.8187054259
1964,SOUTH AFRICA,N,4057.94617035863
1964,SOUTH AFRICA,Y,4057.94617035863
1964,USA,N,21599.8187054259
1964,PAPUA NEW GUINEA,Y,1372.96128993755
1964,PAPUA NEW GUINEA,N,1372.96128993755
1964,UNITED KINGDOM,Y,16628.5760831549
1964,USA,N,21599.8187054259
1964,PAPUA NEW GUINEA,N,1372.96128993755
1964,FIJI,N,2295.40347872688
1964,MIDUPP_INCOME,N,3272.46576695295
1964,FIJI,Y,2295.40347872688
1964,MIDUPP_INCOME,Y,3272.46576695295
1964,PAPUA NEW GUINEA,Y,1372.96128993755
1964,AUSTRALIA,N,21675.9290618502
1964,PAPUA NEW GUINEA,Y,1372.96128993755
1964,USA,N,21599.8187054259
1964,MIDLOW_INCOME,N,1169.0064617904
1964,FIJI,N,2295.40347872688
1964,FRANCE,Y,13445.2048661722
1964,FIJI,Y,2295.40347872688
1964,USA,N,21599.8187054259
1964,MIDUPP_INCOME,Y,3703.7921054838
1964,FIJI,Y,2295.40347872688
1964,SOUTH AFRICA,N,4057.94617035863
1964,SOUTH AFRICA,N,4057.94617035863
1964,SOUTH AFRICA,N,4057.94617035863
1964,AUSTRALIA,N,21675.9290618502
1964,USA,N,21599.8187054259
1964,PAPUA NEW GUINEA,Y,1372.96128993755
1964,FIJI,N,2295.40347872688
1964,SOUTH AFRICA,N,4057.94617035863
1963,SOUTH AFRICA,N,3856.00454829625
1963,SOUTH AFRICA,N,3856.00454829625
1963,AUSTRALIA,N,20663.4828403499
1963,SOUTH AFRICA,Y,3856.00454829625
1963,SOUTH AFRICA,N,3856.00454829625
1963,AUSTRALIA,N,20663.4828403499
1963,SOUTH AFRICA,N,3856.00454829625
1963,SOUTH AFRICA,Y,3856.00454829625
1963,AUSTRALIA,N,20663.4828403499
1963,PAPUA NEW GUINEA,Y,1290.1704506553
1963,PAPUA NEW GUINEA,N,1290.1704506553
1963,FIJI,N,2260.06455760975
1963,FIJI,N,2260.06455760975
1963,ITALY,N,11511.5463487299
1963,AUSTRALIA,N,20663.4828403499
1963,USA,N,20701.2699473561
1963,PAPUA NEW GUINEA,N,1290.1704506553
1963,USA,N,20701.2699473561
1963,MIDUPP_INCOME,Y,3628.15553432637
1963,AUSTRALIA,N,20663.4828403499
1963,USA,N,20701.2699473561
1963,MIDUPP_INCOME,Y,1516.59164198901
1963,USA,N,20701.2699473561
1963,USA,N,20701.2699473561
1963,MIDUPP_INCOME,Y,3228.2747789712
1963,HIGH_INCOME,Y,6278.7688814369
1963,PAPUA NEW GUINEA,N,1290.1704506553
1963,PHILIPPINES,Y,1294.69010940003
1963,AUSTRALIA,N,20663.4828403499
1963,USA,Y,20701.2699473561
1963,SOUTH AFRICA,N,3856.00454829625
1963,AUSTRALIA,N,20663.4828403499
1963,USA,N,20701.2699473561
1963,PAPUA NEW GUINEA,N,1290.1704506553
1963,AUSTRALIA,N,20663.4828403499
1963,FIJI,N,2260.06455760975
1963,FIJI,N,2260.06455760975
1963,AUSTRALIA,Y,20663.4828403499
1963,SOUTH AFRICA,N,3856.00454829625
1963,SOUTH AFRICA,N,3856.00454829625
1963,SOUTH AFRICA,N,3856.00454829625
1963,SOUTH AFRICA,N,3856.00454829625
1963,AUSTRALIA,N,20663.4828403499
1963,MIDUPP_INCOME,Y,3316.66100918694
1962,SOUTH AFRICA,N,3682.6384524097
1962,AUSTRALIA,Y,19831.1615692053
1962,SOUTH AFRICA,N,3682.6384524097
1962,AUSTRALIA,N,19831.1615692053
1962,USA,N,20116.2351242269
1962,AUSTRALIA,N,19831.1615692053
1962,SOUTH AFRICA,N,3682.6384524097
1962,MEXICO,Y,3864.35391970763
1962,PAPUA NEW GUINEA,N,1263.83521275857
1962,AUSTRALIA,N,19831.1615692053
1962,MIDUPP_INCOME,Y,3064.4559163285
1962,MEXICO,N,3864.35391970763
1962,ITALY,Y,10979.8941125341
1962,MIDLOW_INCOME,N,2553.61405822376
1962,PAPUA NEW GUINEA,N,1263.83521275857
1962,USA,N,20116.2351242269
1962,USA,N,20116.2351242269
1962,SOUTH AFRICA,N,3682.6384524097
1962,USA,Y,20116.2351242269
1962,USA,N,20116.2351242269
1962,PAPUA NEW GUINEA,Y,1263.83521275857
1962,ITALY,N,10979.8941125341
1962,MIDLOW_INCOME,N,1167.79903601725
1962,USA,N,20116.2351242269
1962,LOW_INCOME,N,809.472156811168
1962,USA,N,20116.2351242269
1962,USA,N,20116.2351242269
1962,USA,N,20116.2351242269
1962,SOUTH AFRICA,N,3682.6384524097
1962,USA,N,20116.2351242269
1962,USA,N,20116.2351242269
1962,USA,Y,20116.2351242269
1962,USA,Y,20116.2351242269
1962,PAPUA NEW GUINEA,Y,1263.83521275857
1962,USA,N,20116.2351242269
1962,AUSTRALIA,N,19831.1615692053
1962,USA,N,20116.2351242269
1962,USA,N,20116.2351242269
1962,USA,N,20116.2351242269
1962,USA,Y,20116.2351242269
1962,FIJI,N,2198.66941884633
1962,AUSTRALIA,N,19831.1615692053
1962,SOUTH AFRICA,N,3682.6384524097
1962,SOUTH AFRICA,N,3682.6384524097
1962,AUSTRALIA,N,19831.1615692053
1962,PAPUA NEW GUINEA,Y,1263.83521275857
1962,PAPUA NEW GUINEA,N,1263.83521275857
1962,AUSTRALIA,N,19831.1615692053
1962,SOUTH AFRICA,Y,3682.6384524097
1962,SOUTH AFRICA,Y,3682.6384524097
1962,AUSTRALIA,N,19831.1615692053
1962,AUSTRALIA,N,19831.1615692053
1962,USA,N,20116.2351242269
1962,AUSTRALIA,N,19831.1615692053
1962,AUSTRALIA,N,19831.1615692053
1962,AUSTRALIA,N,19831.1615692053
1962,PAPUA NEW GUINEA,N,1263.83521275857
1962,AUSTRALIA,N,19831.1615692053
1962,AUSTRALIA,N,19831.1615692053
1962,AUSTRALIA,N,19831.1615692053
1962,SOUTH AFRICA,N,3682.6384524097
1962,AUSTRALIA,N,19831.1615692053
1962,USA,N,20116.2351242269
1962,SPAIN,N,7499.62457682644
1962,MIDLOW_INCOME,Y,614.31412223544
1962,AUSTRALIA,N,19831.1615692053
1961,AUSTRALIA,Y,20061.1139325539
1961,AUSTRALIA,N,20061.1139325539
1961,SOUTH AFRICA,N,3555.68687505593
1961,AUSTRALIA,N,20061.1139325539
1961,AUSTRALIA,N,20061.1139325539
1961,AUSTRALIA,Y,20061.1139325539
1961,AUSTRALIA,N,20061.1139325539
1961,PHILIPPINES,N,1232.89826661579
1961,USA,Y,19253.5473294341
1961,USA,N,19253.5473294341
1961,MIDUPP_INCOME,N,2598.63683943758
1961,ITALY,N,10408.7180247981
1961,USA,N,19253.5473294341
1961,USA,N,19253.5473294341
1961,UNITED KINGDOM,N,15198.1534210409
1961,USA,N,19253.5473294341
1961,PAPUA NEW GUINEA,N,1210.49877526304
1961,USA,N,19253.5473294341
1961,AUSTRALIA,N,20061.1139325539
1961,ITALY,N,10408.7180247981
1961,MIDUPP_INCOME,Y,2916.73532340224
1961,USA,Y,19253.5473294341
1961,USA,N,19253.5473294341
1961,USA,N,19253.5473294341
1961,PAPUA NEW GUINEA,N,1210.49877526304
1961,PAPUA NEW GUINEA,N,1210.49877526304
1961,USA,N,19253.5473294341
1961,PAPUA NEW GUINEA,N,1210.49877526304
1961,USA,N,19253.5473294341
1961,AUSTRALIA,N,20061.1139325539
1961,AUSTRALIA,N,20061.1139325539
1961,SOUTH AFRICA,N,3555.68687505593
1961,USA,N,19253.5473294341
1961,AUSTRALIA,N,20061.1139325539
1961,AUSTRALIA,N,20061.1139325539
1961,MIDUPP_INCOME,Y,2598.63683943758
1961,AUSTRALIA,N,20061.1139325539
1961,AUSTRALIA,N,20061.1139325539
1961,AUSTRALIA,N,20061.1139325539
1961,AUSTRALIA,N,20061.1139325539
1961,AUSTRALIA,N,20061.1139325539
1961,AUSTRALIA,N,20061.1139325539
1961,SOUTH AFRICA,N,3555.68687505593
1961,FIJI,N,2197.33209951756
1961,USA,N,19253.5473294341
1961,AUSTRALIA,N,20061.1139325539
1961,SOUTH AFRICA,N,3555.68687505593
1961,SOUTH AFRICA,Y,3555.68687505593
1961,AUSTRALIA,N,20061.1139325539
1961,SOUTH AFRICA,N,3555.68687505593
1961,SOUTH AFRICA,N,3555.68687505593
1961,AUSTRALIA,N,20061.1139325539
1961,SOUTH AFRICA,N,3555.68687505593
1961,AUSTRALIA,N,20061.1139325539
1961,SOUTH AFRICA,N,3555.68687505593
1961,AUSTRALIA,N,20061.1139325539
1961,AUSTRALIA,N,20061.1139325539
1961,MIDLOW_INCOME,N,1941.34582546343
1961,FRANCE,N,11574.6555731494
1961,MIDLOW_INCOME,Y,1201.87082167923
1961,USA,Y,19253.5473294341
1960,USA,Y,19135.2681815327
1960,AUSTRALIA,N,19967.9191412709
1960,SOUTH AFRICA,Y,3509.08158672387
1960,AUSTRALIA,N,19967.9191412709
1960,AUSTRALIA,N,19967.9191412709
1960,AUSTRALIA,N,19967.9191412709
1960,AUSTRALIA,N,19967.9191412709
1960,AUSTRALIA,N,19967.9191412709
1960,SOUTH AFRICA,N,3509.08158672387
1960,PAPUA NEW GUINEA,N,1160.85013030912
1960,PAPUA NEW GUINEA,Y,1160.85013030912
1960,USA,N,19135.2681815327
1960,SOUTH AFRICA,N,3509.08158672387
1960,PAPUA NEW GUINEA,N,1160.85013030912
1960,SOUTH AFRICA,N,3509.08158672387
1960,USA,N,19135.2681815327
1960,AUSTRALIA,N,19967.9191412709
1960,USA,N,19135.2681815327
1960,MIDLOW_INCOME,Y,1199.15262953103
1960,USA,N,19135.2681815327
1960,PAPUA NEW GUINEA,N,1160.85013030912
1960,USA,N,19135.2681815327
1960,USA,N,19135.2681815327
1960,USA,N,19135.2681815327
1960,UNITED KINGDOM,N,14914.8807611199
1960,USA,N,19135.2681815327
1960,USA,Y,19135.2681815327
1960,PAPUA NEW GUINEA,N,1160.85013030912
1960,USA,N,19135.2681815327
1960,USA,N,19135.2681815327
1960,PAPUA NEW GUINEA,N,1160.85013030912
1960,USA,N,19135.2681815327
1960,UNITED KINGDOM,N,14914.8807611199
1960,USA,N,19135.2681815327
1960,PHILIPPINES,Y,1206.94072161352
1960,USA,N,19135.2681815327
1960,MIDUPP_INCOME,N,2708.60093847977
1960,UNITED KINGDOM,N,14914.8807611199
1960,USA,N,19135.2681815327
1960,USA,N,19135.2681815327
1960,PAPUA NEW GUINEA,Y,1160.85013030912
1960,SOUTH AFRICA,N,3509.08158672387
1960,USA,N,19135.2681815327
1960,AUSTRALIA,N,19967.9191412709
1960,SOUTH AFRICA,N,3509.08158672387
1960,AUSTRALIA,N,19967.9191412709
1960,AUSTRALIA,N,19967.9191412709
1960,AUSTRALIA,N,19967.9191412709
1960,AUSTRALIA,N,19967.9191412709
1960,AUSTRALIA,N,19967.9191412709
1960,FIJI,Y,2196.91681451909
1960,PHILIPPINES,Y,1206.94072161352
1960,SOUTH AFRICA,N,3509.08158672387
1960,USA,N,19135.2681815327
1960,AUSTRALIA,N,19967.9191412709
1960,MIDLOW_INCOME,N,1199.15262953103
1960,PAPUA NEW GUINEA,Y,1160.85013030912
1960,AUSTRALIA,N,19967.9191412709
1960,AUSTRALIA,N,19967.9191412709
1960,PAPUA NEW GUINEA,N,1160.85013030912
1960,AUSTRALIA,N,19967.9191412709
1960,AUSTRALIA,N,19967.9191412709
1960,AUSTRALIA,Y,19967.9191412709
1960,AUSTRALIA,N,19967.9191412709
1960,AUSTRALIA,N,19967.9191412709
1960,SOUTH AFRICA,N,3509.08158672387
1960,MIDLOW_INCOME,N,1680.99034584392
1960,FIJI,N,2196.91681451909
1960,PAPUA NEW GUINEA,Y,1160.85013030912
1960,PAPUA NEW GUINEA,N,1160.85013030912
1960,SOUTH AFRICA,N,3509.08158672387
